# File Updated: 2025-07-29
# Data version 3.0
# Site: Addis Ababa, Ethiopia
Site_Code,Latitude,Longitude,Elevation_meters,Filter_ID,Start_Year_local,Start_Month_local,Start_Day_local,Start_hour_local,End_Year_local,End_Month_local,End_Day_local,End_hour_local,Hours_sampled,Parameter_Code,Parameter_Name,Value,Units,Analytical_MDL,MDL,UNC,Method_Code,Collection_Description,Analysis_Description,Conditions,Flag
ETAD,9.0106,38.8207,2370.0,ETAD-0241,2024,8,7,9.0,2024,8,15,9.0,24.0,28801,Sodium Ion PM2.5,0.11,Micrograms per cubic meter (ug/m3),,0.07408861624670918,,318,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Nylon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0241,2024,8,7,9.0,2024,8,15,9.0,24.0,28802,Ammonium Ion PM2.5,0.02,Micrograms per cubic meter (ug/m3),,0.02333719750465063,,320,Estimated Ammonium from Nitrate on Nylon filter [0.29*NO3],Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0241,2024,8,7,9.0,2024,8,15,9.0,24.0,28803,Potassium Ion PM2.5,0.01,Micrograms per cubic meter (ug/m3),,0.03626383909092184,,318,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Nylon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0241,2024,8,7,9.0,2024,8,15,9.0,24.0,28804,Magnesium Ion PM2.5,0.02,Nanograms per cubic meter (ng/m3),,0.03693407883419184,,318,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Nylon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0241,2024,8,7,9.0,2024,8,15,9.0,24.0,28805,Calcium Ion PM2.5,0.04,Micrograms per cubic meter (ug/m3),,0.09043071398558222,,318,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Nylon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28101,Filter PM2.5 mass,13.11,Micrograms per cubic meter (ug/m3),,,,116,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Gravimetric; mass concentration presented at RH = 35%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28402,Nitrate Ion PM2.5,0.1,Micrograms per cubic meter (ug/m3),,1.201635928,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; These nitrate concentrations collected on Teflon filters are likely biased low.,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28401,Sulfate Ion PM2.5,0.89,Micrograms per cubic meter (ug/m3),,0.22562734933333334,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28801,Sodium Ion PM2.5,0.12,Micrograms per cubic meter (ug/m3),,0.48283590000000004,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28802,Ammonium Ion PM2.5,0.13,Micrograms per cubic meter (ug/m3),,0.3186,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28803,Potassium Ion PM2.5,0.2,Micrograms per cubic meter (ug/m3),,0.30047124000000003,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28804,Magnesium Ion PM2.5,0.03,Nanograms per cubic meter (ng/m3),,0.06117301333333333,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28805,Calcium Ion PM2.5,0.08,Micrograms per cubic meter (ug/m3),,1.8345081827999996,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28801,Sodium PM2.5,96.33,Nanograms per cubic meter (ng/m3),0.1638,0.1638,0.0996,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28902,Aluminum PM2.5,57.5,Nanograms per cubic meter (ng/m3),0.019,0.019,0.0115,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28923,Silicon PM2.5,219.93,Nanograms per cubic meter (ng/m3),0.0153,0.0536,0.0326,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28924,Sulfur PM2.5,286.59,Nanograms per cubic meter (ng/m3),0.0011,0.0131,0.008,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28925,Chlorine PM2.5,11.92,Nanograms per cubic meter (ng/m3),0.0271,0.075,0.0456,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28803,Potassium PM2.5,212.49,Nanograms per cubic meter (ng/m3),0.0424,0.0424,0.0258,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28805,Calcium PM2.5,51.04,Nanograms per cubic meter (ng/m3),0.0155,0.0321,0.0195,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28904,Titanium PM2.5,4.12,Nanograms per cubic meter (ng/m3),0.0028,0.0032,0.002,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28905,Vanadium PM2.5,0.39,Nanograms per cubic meter (ng/m3),0.0004,0.0004,0.0002,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28908,Iron PM2.5,63.21,Nanograms per cubic meter (ng/m3),0.0109,0.016,0.0098,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28912,Zinc PM2.5,34.55,Nanograms per cubic meter (ng/m3),0.0076,0.01,0.0061,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28919,Cerium PM2.5,0.49,Nanograms per cubic meter (ng/m3),0.0011,0.0011,0.0007,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28920,Lead PM2.5,2.85,Nanograms per cubic meter (ng/m3),0.0026,0.0029,0.0018,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28913,Arsenic PM2.5,0.54,Nanograms per cubic meter (ng/m3),0.0008,0.0016,0.001,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28909,Cobalt PM2.5,0.15,Nanograms per cubic meter (ng/m3),0.0006,0.0007,0.0004,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28906,Chromium PM2.5,-1.08,Nanograms per cubic meter (ng/m3),0.0037,0.0037,0.0023,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28911,Copper PM2.5,1.91,Nanograms per cubic meter (ng/m3),0.0191,0.0247,0.015,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28804,Magnesium PM2.5,-186.92,Nanograms per cubic meter (ng/m3),0.1634,0.1634,0.0993,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28907,Manganese PM2.5,2.11,Nanograms per cubic meter (ng/m3),0.001,0.0074,0.0045,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28910,Nickel PM2.5,0.15,Nanograms per cubic meter (ng/m3),0.0047,0.0068,0.0042,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28917,Antimony PM2.5,0.2,Nanograms per cubic meter (ng/m3),0.0185,0.0265,0.0161,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28921,Rubidium PM2.5,0.54,Nanograms per cubic meter (ng/m3),0.0017,0.002,0.0012,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28922,Strontium PM2.5,0.29,Nanograms per cubic meter (ng/m3),0.0031,0.0032,0.002,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28916,Cadmium PM2.5,-2.75,Nanograms per cubic meter (ng/m3),0.0083,0.0092,0.0056,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28914,Selenium PM2.5,0.0,Nanograms per cubic meter (ng/m3),0.0005,0.0005,0.0003,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28926,Tin PM2.5,-8.49,Nanograms per cubic meter (ng/m3),0.0259,0.0297,0.0181,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28202,BC PM2.5,3.47,Micrograms per cubic meter (ug/m3),,,,221,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,HIPS,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28203,EC PM2.5,3.43,Micrograms per cubic meter (ug/m3),,0.05783400528291394,,218,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,FTIR,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28203,EC PM2.5,0.06,Micrograms per cubic meter (ug/m3),,0.05783400528291394,,218,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,FTIR,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28204,OC PM2.5,4.38,Micrograms per cubic meter (ug/m3),,0.12261921312387043,,218,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,FTIR,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28204,OC PM2.5,0.12,Micrograms per cubic meter (ug/m3),,0.12261921312387043,,218,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,FTIR,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28404,Nitrite Ion PM2.5,0.0,Micrograms per cubic meter (ug/m3),,0.026851752583149827,,318,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Nylon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28402,Nitrate Ion PM2.5,0.17,Micrograms per cubic meter (ug/m3),,0.12342544179015733,,318,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Nylon filter,Ion Chromatography; mass concentration presented at RH = 0%; These nitrate concentrations collected on Teflon filters are likely biased low.,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28401,Sulfate Ion PM2.5,0.02,Micrograms per cubic meter (ug/m3),,0.09718561470335915,,318,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Nylon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28801,Sodium Ion PM2.5,0.09,Micrograms per cubic meter (ug/m3),,0.07408861624670918,,318,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Nylon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28802,Ammonium Ion PM2.5,0.01,Micrograms per cubic meter (ug/m3),,0.02333719750465063,,320,Estimated Ammonium from Nitrate on Nylon filter [0.29*NO3],Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28803,Potassium Ion PM2.5,0.01,Micrograms per cubic meter (ug/m3),,0.03626383909092184,,318,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Nylon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28804,Magnesium Ion PM2.5,0.01,Nanograms per cubic meter (ng/m3),,0.03693407883419184,,318,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Nylon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0242,2024,8,16,9.0,2024,8,24,9.0,24.0,28805,Calcium Ion PM2.5,0.01,Micrograms per cubic meter (ug/m3),,0.09043071398558222,,318,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Nylon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28101,Filter PM2.5 mass,23.04,Micrograms per cubic meter (ug/m3),,,,116,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Gravimetric; mass concentration presented at RH = 35%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28402,Nitrate Ion PM2.5,0.16,Micrograms per cubic meter (ug/m3),,1.201635928,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; These nitrate concentrations collected on Teflon filters are likely biased low.,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28401,Sulfate Ion PM2.5,1.33,Micrograms per cubic meter (ug/m3),,0.22562734933333334,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28801,Sodium Ion PM2.5,0.09,Micrograms per cubic meter (ug/m3),,0.48283590000000004,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28802,Ammonium Ion PM2.5,0.16,Micrograms per cubic meter (ug/m3),,0.3186,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28803,Potassium Ion PM2.5,0.36,Micrograms per cubic meter (ug/m3),,0.30047124000000003,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28804,Magnesium Ion PM2.5,0.03,Nanograms per cubic meter (ng/m3),,0.06117301333333333,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28805,Calcium Ion PM2.5,0.19,Micrograms per cubic meter (ug/m3),,1.8345081827999996,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28801,Sodium PM2.5,163.71,Nanograms per cubic meter (ng/m3),0.1638,0.1638,0.0996,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28902,Aluminum PM2.5,218.72,Nanograms per cubic meter (ng/m3),0.019,0.019,0.0115,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28923,Silicon PM2.5,779.38,Nanograms per cubic meter (ng/m3),0.0153,0.0536,0.0326,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28924,Sulfur PM2.5,528.87,Nanograms per cubic meter (ng/m3),0.0011,0.0131,0.008,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28925,Chlorine PM2.5,26.11,Nanograms per cubic meter (ng/m3),0.0271,0.075,0.0456,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28803,Potassium PM2.5,425.42,Nanograms per cubic meter (ng/m3),0.0424,0.0424,0.0258,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28805,Calcium PM2.5,218.92,Nanograms per cubic meter (ng/m3),0.0155,0.0321,0.0195,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28904,Titanium PM2.5,16.88,Nanograms per cubic meter (ng/m3),0.0028,0.0032,0.002,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28905,Vanadium PM2.5,0.93,Nanograms per cubic meter (ng/m3),0.0004,0.0004,0.0002,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28908,Iron PM2.5,220.83,Nanograms per cubic meter (ng/m3),0.0109,0.016,0.0098,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28912,Zinc PM2.5,37.35,Nanograms per cubic meter (ng/m3),0.0076,0.01,0.0061,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28919,Cerium PM2.5,1.37,Nanograms per cubic meter (ng/m3),0.0011,0.0011,0.0007,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28920,Lead PM2.5,3.48,Nanograms per cubic meter (ng/m3),0.0026,0.0029,0.0018,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28913,Arsenic PM2.5,1.67,Nanograms per cubic meter (ng/m3),0.0008,0.0016,0.001,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28909,Cobalt PM2.5,0.44,Nanograms per cubic meter (ng/m3),0.0006,0.0007,0.0004,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28906,Chromium PM2.5,0.49,Nanograms per cubic meter (ng/m3),0.0037,0.0037,0.0023,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28911,Copper PM2.5,-1.91,Nanograms per cubic meter (ng/m3),0.0191,0.0247,0.015,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0243,2024,8,25,9.0,2024,9,2,9.0,24.0,28804,Magnesium PM2.5,-197.92,Nanograms per cubic meter (ng/m3),0.1634,0.1634,0.0993,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
